"timeframe","geo2010","geo2010_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client","ucounty"
1990,"MD Tract 017 8507.11",24017850711,"01JAN1990","31DEC1990",2.2,2.0,0.0,101171,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8507.12",24017850712,"01JAN1990","31DEC1990",2.4,2.3,7.4,124372,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8507.13",24017850713,"01JAN1990","31DEC1990",2.4,2.3,7.4,124372,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8508.01",24017850801,"01JAN1990","31DEC1990",1.8,3.2,0.0,125804,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8508.02",24017850802,"01JAN1990","31DEC1990",3.3,1.7,10,107251,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8509.01",24017850901,"01JAN1990","31DEC1990",8.9,7.7,25,76895,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8509.02",24017850902,"01JAN1990","31DEC1990",0.6,0.1,3.1,107794,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8509.04",24017850904,"01JAN1990","31DEC1990",4.5,0.0,22,135321,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8509.05",24017850905,"01JAN1990","31DEC1990",3.3,2.6,3.5,95765,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8509.06",24017850906,"01JAN1990","31DEC1990",3.3,2.7,3.9,95715,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8510.01",24017851001,"01JAN1990","31DEC1990",5.7,4.6,17,119489,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8510.02",24017851002,"01JAN1990","31DEC1990",5.7,4.4,17,119389,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8511",24017851100,"01JAN1990","31DEC1990",6.4,11,1.7,114150,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8512",24017851200,"01JAN1990","31DEC1990",11,17,9.9,79243,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8513.01",24017851301,"01JAN1990","31DEC1990",5.4,6.5,14,110609,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8513.02",24017851302,"01JAN1990","31DEC1990",5.4,6.5,14,110609,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8514",24017851400,"01JAN1990","31DEC1990",6.2,8.7,15,117855,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 017 8515",24017851500,"01JAN1990","31DEC1990",2.4,2.3,5.2,103314,".",".",".",".","X","X","X","Charles"
1990,"MD Tract 021 7402",24021740200,"01JAN1990","31DEC1990",3.3,3.2,8.0,102460,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7501",24021750100,"01JAN1990","31DEC1990",25,43,21,54167,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7502",24021750200,"01JAN1990","31DEC1990",7.6,13,9.8,99451,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7503",24021750300,"01JAN1990","31DEC1990",29,51,18,43926,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7505.03",24021750503,"01JAN1990","31DEC1990",4.1,4.5,2.6,85737,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7505.04",24021750504,"01JAN1990","31DEC1990",4.1,4.5,2.5,86533,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7505.05",24021750505,"01JAN1990","31DEC1990",2.4,2.9,0.5,96649,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7505.06",24021750506,"01JAN1990","31DEC1990",2.4,3.2,0.8,100484,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7506",24021750600,"01JAN1990","31DEC1990",2.9,2.8,1.4,122907,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7507.01",24021750701,"01JAN1990","31DEC1990",7.1,7.1,18,86741,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7507.02",24021750702,"01JAN1990","31DEC1990",7.0,7.1,18,87685,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7508.01",24021750801,"01JAN1990","31DEC1990",6.5,9.4,13,97039,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7508.02",24021750802,"01JAN1990","31DEC1990",6.5,9.4,13,97039,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7508.03",24021750803,"01JAN1990","31DEC1990",6.7,9.7,13,96829,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7510.01",24021751001,"01JAN1990","31DEC1990",2.0,1.5,6.8,94546,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7510.02",24021751002,"01JAN1990","31DEC1990",2.0,1.5,6.8,94546,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7510.03",24021751003,"01JAN1990","31DEC1990",2.0,1.5,6.8,94546,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7510.04",24021751004,"01JAN1990","31DEC1990",2.0,1.5,6.8,94546,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7512.01",24021751201,"01JAN1990","31DEC1990",2.6,5.2,2.1,125854,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7512.02",24021751202,"01JAN1990","31DEC1990",2.6,5.2,2.1,125882,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7512.03",24021751203,"01JAN1990","31DEC1990",2.7,5.2,2.3,124590,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7513.01",24021751301,"01JAN1990","31DEC1990",3.1,2.5,12,113482,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7513.02",24021751302,"01JAN1990","31DEC1990",3.3,2.8,12,112723,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7516",24021751600,"01JAN1990","31DEC1990",3.8,1.6,9.7,86024,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7517.01",24021751701,"01JAN1990","31DEC1990",5.3,5.3,12,110151,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7517.02",24021751702,"01JAN1990","31DEC1990",5.3,5.3,12,109923,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7518.01",24021751801,"01JAN1990","31DEC1990",2.8,2.4,10.0,121542,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7518.02",24021751802,"01JAN1990","31DEC1990",2.8,2.4,10,121622,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7519.01",24021751901,"01JAN1990","31DEC1990",1.2,0.0,5.8,112712,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7519.02",24021751902,"01JAN1990","31DEC1990",1.2,0.0,5.8,112712,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7519.03",24021751903,"01JAN1990","31DEC1990",1.1,1.7,0.3,114039,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7519.04",24021751904,"01JAN1990","31DEC1990",1.2,0.1,5.8,112535,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7520.01",24021752001,"01JAN1990","31DEC1990",1.1,1.7,0.0,113730,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7521.01",24021752101,"01JAN1990","31DEC1990",2.5,2.7,14,123499,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7521.02",24021752102,"01JAN1990","31DEC1990",2.5,2.7,14,123464,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7522.01",24021752201,"01JAN1990","31DEC1990",2.6,1.8,6.6,119162,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7522.02",24021752202,"01JAN1990","31DEC1990",2.6,1.9,6.9,116926,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7522.04",24021752204,"01JAN1990","31DEC1990",2.5,1.9,6.9,116821,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7523.01",24021752301,"01JAN1990","31DEC1990",5.8,7.5,19,100577,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7523.02",24021752302,"01JAN1990","31DEC1990",5.8,7.4,19,100723,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7523.03",24021752303,"01JAN1990","31DEC1990",5.5,7.1,18,100048,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7525.01",24021752501,"01JAN1990","31DEC1990",3.7,3.9,12,97356,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7525.02",24021752502,"01JAN1990","31DEC1990",3.7,4.1,12,95567,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7526.01",24021752601,"01JAN1990","31DEC1990",2.6,2.4,4.2,116658,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7526.02",24021752602,"01JAN1990","31DEC1990",2.6,2.4,4.3,116451,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7526.03",24021752603,"01JAN1990","31DEC1990",2.6,2.4,4.2,116855,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7528.01",24021752801,"01JAN1990","31DEC1990",2.7,2.3,8.3,92518,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7528.02",24021752802,"01JAN1990","31DEC1990",2.7,2.3,8.3,92518,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7529",24021752900,"01JAN1990","31DEC1990",6.5,9.6,6.5,79967,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7530.01",24021753001,"01JAN1990","31DEC1990",4.7,2.9,7.5,80630,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7530.02",24021753002,"01JAN1990","31DEC1990",4.7,2.9,7.5,80630,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7651",24021765100,"01JAN1990","31DEC1990",3.5,4.4,4.2,87141,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7668",24021766800,"01JAN1990","31DEC1990",8.9,11,11,74418,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7675",24021767500,"01JAN1990","31DEC1990",9.1,13,4.3,80278,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7676",24021767600,"01JAN1990","31DEC1990",6.6,8.0,16,92286,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7707",24021770700,"01JAN1990","31DEC1990",4.5,4.7,5.2,104947,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7722",24021772200,"01JAN1990","31DEC1990",18,30,27,54293,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7735",24021773500,"01JAN1990","31DEC1990",3.3,3.2,8.0,102496,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7753.02",24021775302,"01JAN1990","31DEC1990",5.2,6.9,8.2,81705,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7754",24021775400,"01JAN1990","31DEC1990",5.2,6.9,8.2,81608,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 021 7756",24021775600,"01JAN1990","31DEC1990",5.3,5.3,12,110179,".",".",".",".","X","X","X","Frederick"
1990,"MD Tract 031 7001.01",24031700101,"01JAN1990","31DEC1990",0.7,0.1,2.8,216222,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7001.03",24031700103,"01JAN1990","31DEC1990",2.0,1.9,5.1,147083,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7001.04",24031700104,"01JAN1990","31DEC1990",1.4,2.1,0.0,129926,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7001.05",24031700105,"01JAN1990","31DEC1990",1.4,2.1,0.0,129926,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7002.04",24031700204,"01JAN1990","31DEC1990",1.1,0.0,3.8,124101,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7002.05",24031700205,"01JAN1990","31DEC1990",1.9,2.7,5.8,136580,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7002.06",24031700206,"01JAN1990","31DEC1990",1.8,2.7,5.1,138005,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7002.07",24031700207,"01JAN1990","31DEC1990",3.4,5.7,1.7,109087,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7002.08",24031700208,"01JAN1990","31DEC1990",3.4,5.7,1.7,109087,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7003.04",24031700304,"01JAN1990","31DEC1990",0.3,0.3,0.1,183805,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7003.06",24031700306,"01JAN1990","31DEC1990",3.9,9.3,0.0,133334,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7003.08",24031700308,"01JAN1990","31DEC1990",3.6,3.9,1.1,103687,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7003.09",24031700309,"01JAN1990","31DEC1990",3.6,3.8,2.1,103508,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7003.10",24031700310,"01JAN1990","31DEC1990",3.6,3.8,1.5,103512,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7003.11",24031700311,"01JAN1990","31DEC1990",1.5,0.9,10,126814,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7003.12",24031700312,"01JAN1990","31DEC1990",1.5,0.9,10,126345,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7004",24031700400,"01JAN1990","31DEC1990",2.5,0.4,4.7,141216,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7005",24031700500,"01JAN1990","31DEC1990",1.5,0.5,0.0,143420,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.04",24031700604,"01JAN1990","31DEC1990",1.4,0.9,11,222160,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.06",24031700606,"01JAN1990","31DEC1990",3.3,3.9,0.0,162829,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.07",24031700607,"01JAN1990","31DEC1990",3.1,4.5,2.9,157554,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.08",24031700608,"01JAN1990","31DEC1990",3.6,3.9,10,332744,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.10",24031700610,"01JAN1990","31DEC1990",3.7,5.6,5.3,118129,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.11",24031700611,"01JAN1990","31DEC1990",3.5,5.2,4.2,119722,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.13",24031700613,"01JAN1990","31DEC1990",3.4,4.9,5.5,130352,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.14",24031700614,"01JAN1990","31DEC1990",3.6,5.6,4.1,118036,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.15",24031700615,"01JAN1990","31DEC1990",1.7,1.0,0.0,162804,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7006.16",24031700616,"01JAN1990","31DEC1990",1.8,1.2,0.0,162805,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.04",24031700704,"01JAN1990","31DEC1990",5.4,4.7,4.1,116077,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.06",24031700706,"01JAN1990","31DEC1990",4.5,2.0,0.0,94314,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.10",24031700710,"01JAN1990","31DEC1990",6.9,12,7.0,126037,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.11",24031700711,"01JAN1990","31DEC1990",6.0,8.1,6.1,125788,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.13",24031700713,"01JAN1990","31DEC1990",9.7,14,17,87192,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.15",24031700715,"01JAN1990","31DEC1990",2.7,3.4,5.7,112333,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.16",24031700716,"01JAN1990","31DEC1990",2.7,3.4,6.7,112024,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.17",24031700717,"01JAN1990","31DEC1990",5.8,6.1,3.1,102940,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.18",24031700718,"01JAN1990","31DEC1990",5.8,6.1,3.1,102940,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.19",24031700719,"01JAN1990","31DEC1990",6.9,6.1,4.7,85624,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.20",24031700720,"01JAN1990","31DEC1990",6.9,6.1,4.7,85624,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.21",24031700721,"01JAN1990","31DEC1990",9.3,13,16,89534,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.22",24031700722,"01JAN1990","31DEC1990",9.4,13,16,89102,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.23",24031700723,"01JAN1990","31DEC1990",9.7,14,17,87161,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7007.24",24031700724,"01JAN1990","31DEC1990",9.7,14,17,87161,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.10",24031700810,"01JAN1990","31DEC1990",5.5,9.7,3.9,130833,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.11",24031700811,"01JAN1990","31DEC1990",1.4,2.4,0.0,125490,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.12",24031700812,"01JAN1990","31DEC1990",4.3,8.7,0.0,138355,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.13",24031700813,"01JAN1990","31DEC1990",3.2,3.4,8.7,118923,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.15",24031700815,"01JAN1990","31DEC1990",3.7,4.5,0.0,92006,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.16",24031700816,"01JAN1990","31DEC1990",4.8,7.9,3.2,91954,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.17",24031700817,"01JAN1990","31DEC1990",4.7,7.7,3.7,91824,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.18",24031700818,"01JAN1990","31DEC1990",3.5,3.2,10,99162,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.19",24031700819,"01JAN1990","31DEC1990",3.5,3.2,10,99194,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.20",24031700820,"01JAN1990","31DEC1990",6.2,8.3,12,116884,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.22",24031700822,"01JAN1990","31DEC1990",6.2,8.3,12,116884,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.23",24031700823,"01JAN1990","31DEC1990",6.2,8.3,12,116884,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.24",24031700824,"01JAN1990","31DEC1990",1.3,1.3,0.0,143814,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.26",24031700826,"01JAN1990","31DEC1990",1.3,1.3,0.0,143814,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.28",24031700828,"01JAN1990","31DEC1990",1.3,1.3,0.0,143814,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.29",24031700829,"01JAN1990","31DEC1990",2.9,4.2,1.5,120682,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.30",24031700830,"01JAN1990","31DEC1990",7.5,11,13,87793,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.32",24031700832,"01JAN1990","31DEC1990",7.5,11,13,87793,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.33",24031700833,"01JAN1990","31DEC1990",7.5,11,13,87793,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.34",24031700834,"01JAN1990","31DEC1990",1.5,1.0,6.5,110336,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7008.35",24031700835,"01JAN1990","31DEC1990",1.5,1.0,6.5,110336,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7009.01",24031700901,"01JAN1990","31DEC1990",8.7,21,8.7,94073,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7009.02",24031700902,"01JAN1990","31DEC1990",13,22,8.4,88740,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7009.03",24031700903,"01JAN1990","31DEC1990",13,23,24,99015,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7009.04",24031700904,"01JAN1990","31DEC1990",8.1,5.1,15,75100,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7009.05",24031700905,"01JAN1990","31DEC1990",13,15,2.6,100476,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7010.01",24031701001,"01JAN1990","31DEC1990",3.4,3.0,1.8,141845,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7010.02",24031701002,"01JAN1990","31DEC1990",2.4,1.6,5.8,210665,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7010.04",24031701004,"01JAN1990","31DEC1990",6.4,8.5,0.0,140287,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7010.05",24031701005,"01JAN1990","31DEC1990",3.0,2.0,2.0,145419,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7010.06",24031701006,"01JAN1990","31DEC1990",0.7,1.5,0.7,164655,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7010.07",24031701007,"01JAN1990","31DEC1990",6.3,8.3,0.1,140604,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7011.01",24031701101,"01JAN1990","31DEC1990",2.2,1.3,0.9,114312,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7011.02",24031701102,"01JAN1990","31DEC1990",6.2,13,3.4,93415,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7012.01",24031701201,"01JAN1990","31DEC1990",2.7,4.0,4.9,106721,".",".",".",".","X","X","X","Montgomery"
1990,"MD Tract 031 7012.02",24031701202,"01JAN1990","31DEC1990",3.0,1.1,4.6,153839,".",".",".",".","X","X","X","Montgomery"
